data_name,removed_label,n_pcs,method,adj_rand,accuracy,recall,precision,f1_score
bench,4,30,SRNC,0.35756301759503145,0.5245614035087719,0.5245614035087719,0.8337258200168207,0.6056899076064449
bench,4,30,Rejection,0.583512534130421,0.7491228070175439,0.7491228070175439,0.7224603882134225,0.7231737754202451
bench,4,30,MARS,0.03934105195655393,0.3368421052631579,0.25908788524873777,0.27631969767658243,0.24241177607913497
bench,4,40,SRNC,0.34772072228376416,0.5210526315789473,0.5210526315789473,0.8309836548522435,0.6074275386775685
bench,4,40,Rejection,0.5691331473983272,0.7403508771929824,0.7403508771929824,0.7264388087757653,0.7216001130741329
bench,4,40,MARS,0.16345069550017513,0.4368421052631579,0.4142429345618148,0.568824515810661,0.40514930811870553
bench,4,50,SRNC,0.33899495578657446,0.5157894736842106,0.5157894736842106,0.8386105559256791,0.6032822736364072
bench,4,50,Rejection,0.5921639009491291,0.756140350877193,0.756140350877193,0.725474979719831,0.7286153423035198
bench,4,50,MARS,0.14192198652151952,0.4052631578947368,0.35203086874518935,0.41474789562542436,0.36204952258208023
bench,4,60,SRNC,0.34319869033187306,0.5175438596491229,0.5175438596491229,0.8443366480717923,0.6082162649614691
bench,4,60,Rejection,0.5839094788323599,0.7456140350877193,0.7456140350877193,0.7299057435731201,0.7267059564813018
bench,4,60,MARS,0.10079323816674514,0.4070175438596491,0.3510035033902158,0.3719762845849802,0.3383679176122606
bench,4,70,SRNC,0.3456544585789274,0.5228070175438596,0.5228070175438596,0.8568423686844739,0.6222334514109359
bench,4,70,Rejection,0.5900780647236423,0.7526315789473684,0.7526315789473684,0.7241768090145714,0.728012263843373
bench,4,70,MARS,0.030201934622843703,0.3105263157894737,0.29198288656156085,0.29323599920293,0.2697570944524567
bench,4,80,SRNC,0.32959944204338704,0.5105263157894737,0.5105263157894737,0.8334947284579429,0.5950889127580857
bench,4,80,Rejection,0.570672293123553,0.7421052631578947,0.7421052631578947,0.7229624563163574,0.7220802151383577
bench,4,80,MARS,0.14933843742489894,0.4,0.38224652052934793,0.35259565209907573,0.35376739622504977
bench,4,90,SRNC,0.3395470038535486,0.5157894736842106,0.5157894736842106,0.8497759219321188,0.6106974330090532
bench,4,90,Rejection,0.5640489026623953,0.7350877192982456,0.7350877192982456,0.7251440709925284,0.7182926147703309
bench,4,90,MARS,0.16645826815208156,0.41228070175438597,0.38530170696745314,0.4139843809411148,0.3929459842250745
bench,4,100,SRNC,0.33878663901124184,0.5157894736842106,0.5157894736842106,0.8442548876275656,0.6069573007649751
bench,4,100,Rejection,0.5786190674645355,0.7456140350877193,0.7456140350877193,0.7243803325633242,0.7229674321808396
bench,4,100,MARS,0.13368055027360334,0.4052631578947368,0.37436746349040717,0.45043362986220126,0.39008739360950184
