data_name,removed_label,n_pcs,method,adj_rand,accuracy,recall,precision,f1_score
PMBCs,7,10,MARS,0.11611426176224093,0.38731365097924586,0.3561694478361145,0.34598332434790124,0.3144347025261952
PMBCs,7,20,SRNC,0.7861313500562251,0.9137679041216019,0.9137679041216019,0.9220579134502652,0.9156700246479808
PMBCs,7,20,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,7,20,MARS,0.16751751897673986,0.3893598363051739,0.41535578618911956,0.3459674376611575,0.30604198093117324
PMBCs,7,30,SRNC,0.8054026399634832,0.9251680795089156,0.9251680795089156,0.9282062562533456,0.9248994878135153
PMBCs,7,30,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,7,30,MARS,0.1767907534733619,0.40865244080678165,0.34827321598154926,0.3529869432691901,0.3142019541660933
PMBCs,7,40,SRNC,0.8166744525851239,0.9307220111078632,0.9307220111078632,0.934856444079878,0.93115858211072
PMBCs,7,40,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,7,40,MARS,0.17016661353642132,0.42999123063431743,0.5397736908153574,0.40212583593073764,0.3709642247926882
PMBCs,7,50,SRNC,0.8333647710050428,0.937445191464484,0.937445191464484,0.9415887961573837,0.9380249281141467
PMBCs,7,50,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,7,50,MARS,0.1831870557771053,0.4007600116924876,0.4057641432641433,0.34263616304897476,0.30661370090787193
PMBCs,7,60,SRNC,0.8361566654295106,0.9377375036539024,0.9377375036539024,0.9428900144360296,0.9389291650375887
PMBCs,7,60,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,7,60,MARS,0.1775407184860458,0.45045308389359834,0.5374118165784832,0.4134728681508525,0.3944365409412712
PMBCs,7,70,SRNC,0.8395755733923491,0.9412452499269219,0.9412452499269219,0.9450437772566445,0.9418365251292766
PMBCs,7,70,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,7,70,MARS,0.1805797847652253,0.40952937737503653,0.36700964930131597,0.3422700576925969,0.3115060844076607
PMBCs,7,80,SRNC,0.8457795938767807,0.9438760596316866,0.9438760596316866,0.9479152878792388,0.9446556871157318
PMBCs,7,80,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,7,80,MARS,0.154568203327891,0.42589885998246124,0.3700303554470221,0.3672637962871783,0.34399187663180575
PMBCs,7,90,SRNC,0.8495511347296946,0.9444606840105232,0.9444606840105232,0.9491318234027112,0.9454982798625563
PMBCs,7,90,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,7,90,MARS,0.15346558768048754,0.42239111370944166,0.4194139194139194,0.3784670185437808,0.3619659209661812
PMBCs,7,100,SRNC,0.8489320902189721,0.9453376205787781,0.9453376205787781,0.9489013540332849,0.9458950229310005
PMBCs,7,100,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,7,100,MARS,0.1670737222847857,0.4671148786904414,0.4394438509021842,0.395911374179369,0.38153586318449734
PMBCs,8,5,SRNC,0.6993690342796909,0.8707541738629822,0.8707541738629822,0.8944082123753087,0.8733571792387468
PMBCs,8,5,Rejection,0.786282890577633,0.8733448474381117,0.8733448474381117,0.9677757681741267,0.9159419373197082
PMBCs,8,5,MARS,0.11234560453118107,0.371042026482441,0.3500199260615927,0.31356964625047723,0.2914038575489427
PMBCs,8,10,SRNC,0.7615167575268427,0.9050086355785838,0.9050086355785838,0.9101504165222593,0.9040281893017268
